Name,Type,Category,Fats,Carbohydrates,Protein,Total Calories
"CEREALS READY TO EAT,GENERAL MILLS,OATMEAL RAISIN CRISP",vegetarian,Cereals,4.45,79.46,7.91,389.53
"CEREALS READY TO EAT,GENERAL MILLS,TOTAL CORN FLAKES",vegetarian,Cereals,1.61,85.55,6.05,380.89
"CEREALS READY TO EAT,GENERAL MILLS,TOTAL RAISIN BRAN",vegetarian,Cereals,1.83,77.73,7.27,356.47
"CEREALS READY TO EAT,GENERAL MILLS,TRIPLES",vegetarian,Cereals,3.37,83.28,7.93,395.17
"CEREALS,QUAKER,QUAKER MULTIGRAIN OATMEAL,PREP W/H2O,NO SALT",vegetarian,Cereals,0.47,13.49,2.08,66.51
"CEREALS,QUAKER,OATMEAL,INST,CINNAMAGIC,PREP W/H2O",vegetarian,Cereals,1.23,18.67,2.38,95.27
"CEREALS,QUAKER,QUAKER MULTIGRAIN OATMEAL,PREP W/H2O,SALT",vegetarian,Cereals,0.47,13.47,2.07,66.39
"CEREALS,READY TO EAT,KELLOGG,KELLOGG'S ALL-BRAN W/EX FIBER",vegetarian,Cereals,3.1,75.6,12.3,379.5
"CEREALS READY TO EAT,KELLOGG,KELLOGG'S APPL CINN SQUARES MINI-WHEATS",vegetarian,Cereals,1.8,80.1,7.2,365.4
"CEREALS READY TO EAT,KELLOGG,KELLOGG'S APPL RAISIN CRISP",vegetarian,Cereals,0.9,84.9,6.3,372.9
"CEREALS READY TO EAT,KELLOGG,KELLOGG'S CINN MINI BUNS",vegetarian,Cereals,2.1,88.7,4.9,393.3
"CEREALS READY TO EAT,KELLOGG,KELLOGG'S COMMON SENSE OAT BRAN FLAKES",vegetarian,Cereals,4,77.4,12.9,397.2
"CEREALS READY TO EAT,KELLOGG,KELLOGG'S CRISPIX",vegetarian,Cereals,1,86.2,7.4,383.4
"CEREALS READY TO EAT,KELLOGG,KELLOGG'S BLUEBY SQUARES MINI-WHEATS",vegetarian,Cereals,1.8,79.6,7.6,365
"CEREALS READY TO EAT,GENERAL MILLS,RAISIN NUT BRAN",vegetarian,Cereals,8,75.37,9.39,411.04
"CEREALS READY TO EAT,GENERAL MILLS,BASIC 4",vegetarian,Cereals,5.16,76.3,7.6,382.04
"CEREALS READY TO EAT,GENERAL MILLS,APPL CINN CHEERIOS",vegetarian,Cereals,5.44,83.5,6.2,407.76
"CEREALS READY TO EAT,GENERAL MILLS,S'MORES GRAHAMS",vegetarian,Cereals,4,85.3,5.59,399.56
"CEREALS READY TO EAT,GENERAL MILLS,MULTIGRAIN CHEERIOS",vegetarian,Cereals,3.63,81.5,8.52,392.75
"CEREALS READY TO EAT,GENERAL MILLS,HONEY FRSTD WHEATIES",vegetarian,Cereals,0.98,88,5.7,383.62
"CEREALS READY TO EAT,GENERAL MILLS,FRSTD CHEERIOS",vegetarian,Cereals,3.32,85.12,6.57,396.64
"CEREALS READY TO EAT,GENERAL MILLS,FRANKENBY",vegetarian,Cereals,1.71,90.9,3.26,392.03
"CEREALS READY TO EAT,GENERAL MILLS,COUNTRY CORN FLAKES",vegetarian,Cereals,1.68,86.53,6.1,385.64
"CEREALS READY TO EAT,GENERAL MILLS,COUNT CHOCULA",vegetarian,Cereals,2.88,88.1,4.71,397.16
"CEREALS READY TO EAT,GENERAL MILLS,COCOA PUFFS",vegetarian,Cereals,3.01,89.05,3.8,398.49
"CEREALS READY TO EAT,GENERAL MILLS,CINN TOAST CRUNCH",vegetarian,Cereals,10.14,79.46,5.6,431.5
"CEREALS READY TO EAT,GENERAL MILLS,BOO BY",vegetarian,Cereals,1.77,91.1,3.22,393.21
"CEREALS READY TO EAT,GENERAL MILLS,BY BY KIX",vegetarian,Cereals,3.87,87.1,4.36,400.67
"CEREALS READY TO EAT,GENERAL MILLS,NATURE VALLEY CINN&RAISINS GRANOLA",vegetarian,Cereals,14,69.87,8.94,441.24
"CEREALS READY TO EAT,GENERAL MILLS,NATURE VALLEY FRUIT N' NUT GRANOLA",vegetarian,Cereals,20.3,62.3,10.65,474.5
"CEREALS READY TO EAT,GENERAL MILLS,NATURE VALLEY LOFAT FRUIT GRANOLA",vegetarian,Cereals,5.38,79.6,8.37,400.3
"CEREALS READY TO EAT,GENERAL MILLS,KABOOM",vegetarian,Cereals,3.8,80.75,8.62,391.68
"CEREALS READY TO EAT,GENERAL MILLS,BODY BUDDIES",vegetarian,Cereals,3.16,86.1,5.1,393.24
"CEREALS READY TO EAT,KELLOGG,KELLOGG'S DOUBLE DIP CRUNCH",vegetarian,Cereals,0.4,91,3.4,381.2
"CEREALS READY TO EAT,KELLOGG,KELLOGG'S FRUITY MARSHMLLW KRISPIES",vegetarian,Cereals,0.3,90.3,4.6,382.3
"CEREALS READY TO EAT,KELLOGG,KELLOGG'S FRSTD BRAN",vegetarian,Cereals,1.1,84.7,7.9,380.3
"CEREALS READY TO EAT,KELLOGG,JUST RIGHT FRUIT&NUT",vegetarian,Cereals,2.9,80.5,7.5,378.1
"CEREALS READY TO EAT,KELLOGG,KELLOGG'S LOFAT GRANOLA W/RAISINS",vegetarian,Cereals,5,79.4,8.2,395.4
"CEREALS READY TO EAT,KELLOGG,KELLOGG'S MUESLIX APPL&ALMOND CRUNCH",vegetarian,Cereals,9,74.3,9.8,417.4
"CEREALS READY TO EAT,KELLOGG'S MUESLIX RAISIN&ALMOND CRUNCH W/DATES",vegetarian,Cereals,5.9,73.6,8.1,379.9
"CEREALS READY TO EAT,KELLOGG,KELLOGG'S RAISIN SQUARES MINI-WHEATS",vegetarian,Cereals,2.8,78,8,369.2
"CEREALS READY TO EAT,KELLOGG,KELLOGG'S RICE KRISPIES TREATS CRL",vegetarian,Cereals,5.3,85.5,3.7,404.5
"CEREALS READY TO EAT,KELLOGG,KELLOGG'S STRAWBY SQUARES MINI-WHEATS",vegetarian,Cereals,2.4,79,8,369.6
"CEREALS READY TO EAT,KELLOGG,KELLOGG'S NUTRI-GRAIN ALMOND&RAISIN",vegetarian,Cereals,5.7,77.6,8,393.7
"CEREALS READY TO EAT,KELLOGG,KELLOGG'S NUTRI-GRAIN WHEAT",vegetarian,Cereals,3.3,80,10.1,390.1
"CEREALS READY TO EAT,QUAKER,QUAKER APPL ZAPS",vegetarian,Cereals,3.34,88.47,4.01,399.98
"CEREALS READY TO EAT,QUAKER,QUAKER COCOA BLASTS",vegetarian,Cereals,3.58,88.29,3.87,400.86
"CEREALS READY TO EAT,QUAKER,QUAKER CORN BLASTS",vegetarian,Cereals,5.77,84.95,4.29,408.89
"CEREALS READY TO EAT,QUAKER,QUAKER FRSTD FLAKERS",vegetarian,Cereals,0.71,90.24,4.62,385.83
"CEREALS READY TO EAT,QUAKER,QUAKER FRUITANGY OH!S",vegetarian,Cereals,3.5,87.21,4.87,399.82
"CEREALS READY TO EAT,QUAKER,QUAKER MARSHMLLW SAFARI",vegetarian,Cereals,5.02,84.27,5.79,405.42
"CEREALS READY TO EAT,QUAKER,QUAKER SWT PUFFS",vegetarian,Cereals,1.93,87.99,6.76,396.37
"CEREALS,QUAKER,OATMEAL,MICROWAVE,QUICK 'N HEARTY APPL SPICE",vegetarian,Cereals,4.51,77.43,8.18,383.03
"CEREALS,QKR,OATMEAL,MICRO,QUICK 'N HEARTY,BROWN SUGAR CINN",vegetarian,Cereals,5.13,74.69,9.37,382.41
"CEREALS,QKR,OATMEAL,MICRO,QUICK 'N HEARTY,CINN DOUBLE RAISI",vegetarian,Cereals,4.7,74.43,8.39,373.58
"CEREALS,QUAKER,OATMEAL,MICRO,QUICK 'N HEARTY,HONEY BRAN",vegetarian,Cereals,5.15,74.61,9.53,382.91
"CEREALS,QUAKER,OATMEAL,MICROWAVE,QUICK 'N HEARTY,REG FLAVOR",vegetarian,Cereals,7.39,65.69,13.24,382.23
"CEREALS READY TO EAT,KELLOGG,KELLOGG'S HONEY CRUNCH CORN FLAKES",vegetarian,Cereals,2.9,85.2,6.3,392.1
"CEREALS READY TO EAT,GENERAL MILLS,BETTY CROCKER CINN STREUSEL",vegetarian,Cereals,4.33,83.89,6.57,400.81
"CEREALS READY TO EAT,GENERAL MILLS,BETTY CROCKER DUTCH APPL",vegetarian,Cereals,3.65,84.26,7.05,398.09
"CEREALS READY TO EAT,KELLOGG,KELLOGG'S COCOA FRSTD FLAKES",vegetarian,Cereals,1.6,90,3.9,390
"CEREALS READY TO EAT,KELLOGG,KELLOGG RAZZLE DAZZLE RICE KRISPIES",vegetarian,Cereals,0.9,89.9,5.1,388.1
"CEREALS,QUAKER,HOMINY GRITS,WHITE,QUICK,DRY",vegetarian,Cereals,1.36,79.16,8.53,363
"CEREALS,QUAKER,HOMINY GRITS,YEL,QUICK,DRY",vegetarian,Cereals,1.66,77.76,8.26,359.02
"CEREALS,QUAKER,HOMINY GRITS,WHITE,REG,DRY",vegetarian,Cereals,1.36,79.16,8.53,363
"CEREALS,QUAKER,FARINA,ENR CINN FLAVOR,DRY",vegetarian,Cereals,0.79,74.54,12.11,353.71
"CEREALS READY TO EAT,KELLOGG,KELLOGG'S SMART START CRL",vegetarian,Cereals,1.4,85.4,6.7,381
"CEREALS READY TO EAT,KELLOGG'S FRSTD MINI-WHEATS,BITE SIZE",vegetarian,Cereals,1.7,81.4,9.4,378.5
"CEREALS READY TO EAT,KRAFT,POST BANANA NUT CRUNCH CRL",vegetarian,Cereals,10.3,74,8.5,422.7
"CEREALS READY TO EAT,KRAFT,POST BLUEBY MORNING CRL",vegetarian,Cereals,4.5,78.9,6.6,382.5
"CEREALS READY TO EAT,KRAFT,POST BRAN FLAKES",vegetarian,Cereals,2.2,80.4,9.4,379
"CEREALS READY TO EAT,KRAFT,POST COCOA PEBBLES CRL",vegetarian,Cereals,4.2,87.9,3.5,403.4
"CEREALS READY TO EAT,KRAFT,POST FRUITY PEBBLES CRL",vegetarian,Cereals,3.9,87.9,3.6,401.1
"CEREALS READY TO EAT,KRAFT,POST FRSTD ALPHA-BITS CRL",vegetarian,Cereals,4.1,83.5,8.5,404.9
"CEREALS READY TO EAT,KRAFT,POST MARSHMLLW ALPHA-BITS CRL",vegetarian,Cereals,3.3,86.7,5.9,400.1
"CEREALS READY TO EAT,KRAFT,POST FRUIT&FIBRE DATES,RAISINS&WALNUTS CRL",vegetarian,Cereals,5.6,76.2,7.1,383.6
"CEREALS READY TO EAT,KRAFT,POST GOLDEN CRISP CRL",vegetarian,Cereals,1.4,90.9,5.5,398.2
"CEREALS READY TO EAT,KRAFT,POST GRAPE-NUTS CRL",vegetarian,Cereals,1.9,81.3,10.8,385.5
"CEREALS READY TO EAT,KRAFT,POST GRAPE-NUTS FLAKES",vegetarian,Cereals,2.9,81.5,10,392.1
"CEREALS READY TO EAT,KRAFT,POST GREAT GRAINS CRUNCHY PECAN CRL",vegetarian,Cereals,11.8,71.4,9.3,429
"CEREALS READY TO EAT,KRAFT,POST GREAT GRAINS RAISIN,DATE&PECAN CRL",vegetarian,Cereals,8.4,73.2,8,400.4
"CEREALS READY TO EAT,KRAFT,POST HONEY BUNCHES OF OATS HONEY RSTD CRL",vegetarian,Cereals,5.5,81.9,7.1,405.5
"CEREALS READY TO EAT,KRAFT,POST HONEY BUNCHES OF OATS W/ALMONDS CRL",vegetarian,Cereals,8.5,78,7.8,419.7
"CEREALS READY TO EAT,KRAFT,POST HONEYCOMB CRL",vegetarian,Cereals,2.1,88.9,5.2,395.3
"CEREALS READY TO EAT,KRAFT,POST OREO O'S CRL",vegetarian,Cereals,8.8,79.7,4.8,417.2
"CEREALS READY TO EAT,KRAFT,POST RAISIN BRAN CRL",vegetarian,Cereals,1.8,78.1,7.9,360.2
"CEREALS READY TO EAT,KRAFT,POST TOASTIES CORN FLAKES",vegetarian,Cereals,0.1,86.7,6.7,374.5
"CEREALS READY TO EAT,KRAFT,POST FRSTD SHREDDED WHEAT BITE SIZE CRL",vegetarian,Cereals,1.9,83.8,7.8,383.5
"CEREALS READY TO EAT,KRAFT,POST THE ORIGINAL SHREDDED WHEAT CRL",vegetarian,Cereals,1.2,82.9,10.4,384
"CEREALS READY TO EAT,KRAFT,POST THE ORIGINAL SHREDDED WHEAT 'N BRAN",vegetarian,Cereals,1.4,79.9,12.5,382.2
"CEREALS READY TO EAT,KRAFT,POST THE ORIGIN SHREDDED WHEAT SPOON SIZE",vegetarian,Cereals,1.1,83,10.3,383.1
"CEREALS READY TO EAT,KRAFT,POST 100% BRAN CRL",vegetarian,Cereals,2.1,78.2,12.7,382.5
"CEREALS READY TO EAT,KRAFT,POST WAFFLE CRISP CRL",vegetarian,Cereals,9.8,79.1,6,428.6
"CEREALS READY TO EAT,GENERAL MILLS,MULTI-BRAN CHEX",vegetarian,Cereals,2.52,83.81,7.49,387.88
"CEREALS READY TO EAT,MALT-O-MEAL,COLOSSAL CRUNCH",vegetarian,Cereals,5.8,85.63,3.73,409.64
"CEREALS READY TO EAT,MALT-O-MEAL,BY COLOSSAL CRUNCH",vegetarian,Cereals,5.6,85.73,4,409.32
"CEREALS READY TO EAT,MALT-O-MEAL,CRISPY RICE",vegetarian,Cereals,1.17,86.89,6.2,382.89
"CEREALS READY TO EAT,MALT-O-MEAL,TOOTIE FRUITIES",vegetarian,Cereals,3.23,87.7,4.96,399.71
"CEREALS,READY TO EAT,MALT-O-MEAL,TOASTY O'S",vegetarian,Cereals,6.03,74.67,11.07,397.23
"ACEROLA,(WEST INDIAN CHY),RAW",vegetarian,Fruits,0.3,7.69,0.4,35.06
"ACEROLA JUICE,RAW",vegetarian,Fruits,0.3,4.8,0.4,23.5
"APPLES,RAW,WITH SKIN",vegetarian,Fruits,0.36,15.25,0.19,65
"APPLES,RAW,WITHOUT SKIN",vegetarian,Fruits,0.31,14.84,0.15,62.75
"APPLES,RAW,WO/SKN,COOKED,BLD",vegetarian,Fruits,0.36,13.64,0.26,58.84
"APPLES,RAW,WO/SKN,COOKED,MICROWAVE",vegetarian,Fruits,0.42,14.41,0.28,62.54
"APPLES,CANNED,SWTND,SLICED,DRND,UNHTD",vegetarian,Fruits,0.49,16.7,0.18,71.93
"APPLES,CANNED,SWTND,SLICED,DRND,HTD",vegetarian,Fruits,0.43,16.84,0.18,71.95
"APPLES,DEHYD (LO MOIST),SULFURED,UNCOOKED",vegetarian,Fruits,0.58,93.53,1.32,384.62
"APPLES,DEHYD (LO MOIST),SULFURED,STEWED",vegetarian,Fruits,0.12,19.91,0.28,81.84
"APPLES,DRIED,SULFURED,UNCOOKED",vegetarian,Fruits,0.32,65.89,0.93,270.16
"APPLES,DRIED,SULFURED,STEWED,WO/ SUGAR",vegetarian,Fruits,0.07,15.32,0.22,62.79
"APPLES,DRIED,SULFURED,STEWED,W/ SUGAR",vegetarian,Fruits,0.07,20.73,0.2,84.35
"APPLESFROZEN,UNSWTND,UNHTD",vegetarian,Fruits,0.32,12.31,0.28,53.24
"APPLESFROZEN,UNSWTND,HTD",vegetarian,Fruits,0.33,12,0.29,52.13
"APPLE JUC,CANNED OR BTLD,UNSWTND,WO/ VIT C",vegetarian,Fruits,0.11,11.68,0.06,47.95
"APPLE JUCFROZEN CONC,UNSWTND,UNDIL,WO/ VIT C",vegetarian,Fruits,0.37,41,0.51,169.37
"APPLE JUCFROZEN CONC,UNSWTND,DIL W/3 VOLUME H2O WO/ VIT C",vegetarian,Fruits,0.1,11.54,0.14,47.62
"APPLESAUCE,CANNED,UNSWTND,WO/ VIT C",vegetarian,Fruits,0.05,11.29,0.17,46.29
"APPLESAUCE,CANNED,SWTND,WO/SALT",vegetarian,Fruits,0.18,19.91,0.18,81.98
"APRICOTS,RAW",vegetarian,Fruits,0.39,11.12,1.4,53.59
"APRICOTS,CANNED,H2O PK,W/SKN,SOL&LIQUIDS",vegetarian,Fruits,0.16,6.39,0.71,29.84
"APRICOTS,CANNED,H2O PK,WO/SKN,SOL&LIQUIDS",vegetarian,Fruits,0.03,5.48,0.69,24.95
"APRICOTS,CANNED,JUC PK,W/SKN,SOL&LIQUIDS",vegetarian,Fruits,0.04,12.34,0.63,52.24
"APRICOTS,CANNED,EX LT SYRUP PK,W/SKN,SOL&LIQUIDS",vegetarian,Fruits,0.1,12.5,0.6,53.3
"APRICOTS,CANNED,LT SYRUP PK,W/SKN,SOL&LIQUIDS",vegetarian,Fruits,0.05,16.49,0.53,68.53
"APRICOTS,CANNED,HVY SYRUP PK,W/SKN,SOL&LIQUIDS",vegetarian,Fruits,0.08,21.47,0.53,88.72
"APRICOTS,CANNED,HVY SYRUP PK,WO/SKN,SOL&LIQUIDS",vegetarian,Fruits,0.09,21.45,0.51,88.65
"APRICOTS,CANNED,EX HVY SYRUP PK,WO/SKN,SOL&LIQUIDS",vegetarian,Fruits,0.04,24.85,0.55,101.96
"APRICOTS,DEHYD (LOW-MOISTURE),SULFURED,UNCOOKED",vegetarian,Fruits,0.62,82.89,4.9,356.74
"APRICOTS,DEHYD (LOW-MOISTURE),SULFURED,STEWED",vegetarian,Fruits,0.24,32.62,1.93,140.36
"APRICOTS,DRIED,SULFURED,UNCOOKED",vegetarian,Fruits,0.46,61.75,3.65,265.74
"APRICOTS,DRIED,SULFURED,STEWED,WO/ SUGAR",vegetarian,Fruits,0.16,21.9,1.3,94.24
"APRICOTS,DRIED,SULFURED,STEWED,W/ SUGAR",vegetarian,Fruits,0.15,29.26,1.17,123.07
"APRICOTS,FROZEN,SWEETENED",vegetarian,Fruits,0.1,25.1,0.7,104.1
"APRICOT NECTAR,CANNED,WO/ VIT C",vegetarian,Fruits,0.09,14.39,0.37,59.85
"AVOCADOS,RAW,ALL COMM VAR",vegetarian,Fruits,15.32,7.39,1.98,175.36
"AVOCADOS,RAW,CALIFORNIA",vegetarian,Fruits,17.33,6.91,2.11,192.05
"AVOCADOS,RAW,FLORIDA",vegetarian,Fruits,8.87,8.91,1.59,121.83
"BANANAS,RAW",vegetarian,Fruits,0.48,23.43,1.03,102.16
"BANANAS,DEHYD,OR BANANA PDR",vegetarian,Fruits,1.81,88.28,3.89,384.97
"BLACKBIES,RAW",vegetarian,Fruits,0.39,12.76,0.72,57.43
"BLACKBIES,CANNED,HVY SYRUP,SOL&LIQUIDS",vegetarian,Fruits,0.14,23.1,1.31,98.9
"BLACKBIESFROZEN,UNSWTND",vegetarian,Fruits,0.43,15.67,1.18,71.27
"BLUEBIES,RAW",vegetarian,Fruits,0.38,14.13,0.67,62.62
"BLUEBIES,CANNED,HVY SYRUP,SOL&LIQUIDS",vegetarian,Fruits,0.33,22.06,0.65,93.81
"BLUEBIESFROZEN,UNSWTND",vegetarian,Fruits,0.64,12.17,0.42,56.12
"BLUEBIESFROZEN,SWTND",vegetarian,Fruits,0.13,21.95,0.4,90.57
"BOYSENBIES,CANNED,HVY SYRUP",vegetarian,Fruits,0.12,22.31,0.99,94.28
"BOYSENBIESFROZEN,UNSWTND",vegetarian,Fruits,0.26,12.19,1.1,55.5
"BREADFRUIT,RAW",vegetarian,Fruits,0.23,27.12,1.07,114.83
"CARAMBOLA,(STARFRUIT),RAW",vegetarian,Fruits,0.35,7.83,0.54,36.63
"CARISSA,(NATAL-PLUM),RAW",vegetarian,Fruits,1.3,13.63,0.5,68.22
"CHERIMOYA,RAW",vegetarian,Fruits,0.4,24,1.3,104.8
"CHIES,SOUR,RED,RAW",vegetarian,Fruits,0.3,12.18,1,55.42
"CHIES,SOUR,RED,CANNED,H2O PK,SOL&LIQUIDS (INCL USDA CMDTY)",vegetarian,Fruits,0.1,8.94,0.77,39.74
"CHIES,SOUR,RED,CANNED,LT SYRUP PK,SOL&LIQUIDS",vegetarian,Fruits,0.1,19.3,0.74,81.06
"CHIES,SOUR,RED,CANNED,HVY SYRUP PK,SOL&LIQUIDS",vegetarian,Fruits,0.1,23.27,0.73,96.9
"CHIES,SOUR,RED,CANNED,EX HVY SYRUP PK,SOL&LIQUIDS",vegetarian,Fruits,0.09,29.23,0.71,120.57
"CHIES,SOUR,REDFROZEN,UNSWTND",vegetarian,Fruits,0.44,11.02,0.92,51.72
"CHIES,SWEET,RAW",vegetarian,Fruits,0.96,16.55,1.2,79.64
"CHIES,SWT,CANNED,H2O PK,SOL&LIQUIDS",vegetarian,Fruits,0.13,11.76,0.77,51.29
"CHIES,SWT,CANNED,JUC PK,SOL&LIQUIDS",vegetarian,Fruits,0.02,13.81,0.91,59.06
"CHIES,SWT,CANNED,LT SYRUP PK,SOL&LIQUIDS",vegetarian,Fruits,0.15,17.29,0.61,72.95
"CHIES,SWT,CANNED,HVY SYRUP PK,SOL&LIQUIDS",vegetarian,Fruits,0.15,21.27,0.6,88.83
"CHIES,SWT,CANNED,EX HVY SYRUP PK,SOL&LIQUIDS",vegetarian,Fruits,0.15,26.23,0.59,108.63
"CHIES,SWTFROZEN,SWTND",vegetarian,Fruits,0.13,22.36,1.15,95.21
"CRABAPPLES,RAW",vegetarian,Fruits,0.3,19.95,0.4,84.1
"CRANBIES,RAW",vegetarian,Fruits,0.2,12.68,0.39,54.08
"CRANBY SAU,CANNED,SWTND",vegetarian,Fruits,0.15,38.9,0.2,157.75
"CRANBY-ORANGE RELISH,CANNED",vegetarian,Fruits,0.1,46.2,0.3,186.9
"CURRANTS,EUROPEAN BLACK,RAW",vegetarian,Fruits,0.41,15.38,1.4,70.81
"CURRANTS,RED&WHITE,RAW",vegetarian,Fruits,0.2,13.8,1.4,62.6
"CURRANTS,ZANTE,DRIED",vegetarian,Fruits,0.27,74.08,4.08,315.07
"CUSTARD-APPLE,(BULLOCK'S-HEART),RAW",vegetarian,Fruits,0.6,25.2,1.7,113
"DATES,DOMESTICATEDESTIC,NAT&DRY",vegetarian,Fruits,0.45,73.51,1.97,305.97
"ELDERBIES,RAW",vegetarian,Fruits,0.5,18.4,0.66,80.74
"FIGS,RAW",vegetarian,Fruits,0.3,19.18,0.75,82.42
"FIGS,CANNED,H2O PK,SOL&LIQUIDS",vegetarian,Fruits,0.1,13.99,0.4,58.46
"FIGS,CANNED,LT SYRUP PK,SOL&LIQUIDS",vegetarian,Fruits,0.1,17.95,0.39,74.26
"FIGS,CANNED,HVY SYRUP PK,SOL&LIQUIDS",vegetarian,Fruits,0.1,22.9,0.38,94.02
"FIGS,CANNED,EX HVY SYRUP PK,SOL&LIQUIDS",vegetarian,Fruits,0.1,27.86,0.38,113.86
"FIGS,DRIED,UNCOOKED",vegetarian,Fruits,1.17,65.35,3.05,284.13
"FIGS,DRIED,STEWED",vegetarian,Fruits,0.49,27.57,1.29,119.85
"FRUIT COCKTAIL,CANNED,H2O PK,SOL&LIQUIDS",vegetarian,Fruits,0.05,8.51,0.42,36.17
"FRUIT COCKTAIL,CANNED,JUC PK,SOL&LIQUIDS",vegetarian,Fruits,0.01,11.86,0.46,49.37
"FRUIT COCKTAIL,CANNED,EX LT SYRUP,SOL&LIQUIDS",vegetarian,Fruits,0.07,11.63,0.4,48.75
"FRUIT COCKTAIL,CANNED,LT SYRUP,SOL&LIQUIDS",vegetarian,Fruits,0.07,14.93,0.4,61.95
"FRUIT COCKTAIL,CANNED,HVY SYRUP,SOL&LIQUIDS",vegetarian,Fruits,0.07,18.91,0.39,77.83
"FRUIT COCKTAIL,CANNED,EX HVY SYRUP,SOL&LIQUIDS",vegetarian,Fruits,0.07,22.89,0.39,93.75
"FRUIT SALAD,CANNED,H2O PK,SOL&LIQUIDS",vegetarian,Fruits,0.07,7.87,0.35,33.51
"FRUIT SALAD,CANNED,JUC PK,SOL&LIQUIDS",vegetarian,Fruits,0.03,13.05,0.51,54.51
"FRUIT SALAD,CANNED,LT SYRUP,SOL&LIQUIDS",vegetarian,Fruits,0.07,15.14,0.34,62.55
"FRUIT SALAD,CANNED,HVY SYRUP,SOL&LIQUIDS",vegetarian,Fruits,0.07,19.11,0.34,78.43
"FRUIT SALAD,CANNED,EX HVY SYRUP,SOL&LIQUIDS",vegetarian,Fruits,0.06,22.77,0.33,92.94
"GOOSEBIES,RAW",vegetarian,Fruits,0.58,10.18,0.88,49.46
"GOOSEBIES,CANNED,LT SYRUP PK,SOL&LIQUIDS",vegetarian,Fruits,0.2,18.75,0.65,79.4
"GRAPEFRUIT,RAW,PINK&RED&WHITE,ALL AREAS",vegetarian,Fruits,0.1,8.08,0.63,35.74
"GRAPEFRUIT,RAW,PINK&RED,ALL AREAS",vegetarian,Fruits,0.1,7.68,0.55,33.82
"GRAPEFRUIT,RAW,PINK&RED,CALIFORNIA&ARIZONA",vegetarian,Fruits,0.1,9.69,0.5,41.66
"GRAPEFRUIT,RAW,PINK&RED,FLORIDA",vegetarian,Fruits,0.1,7.5,0.55,33.1
"GRAPEFRUIT,RAW,WHITE,ALL AREAS",vegetarian,Fruits,0.1,8.41,0.69,37.3
"GRAPEFRUIT,RAW,WHITE,CALIFORNIA",vegetarian,Fruits,0.1,9.09,0.88,40.78
"GRAPEFRUIT,RAW,WHITE,FLORIDA",vegetarian,Fruits,0.1,8.19,0.63,36.18
"GRAPEFRUIT,SECTIONS,CANNED,H2O PK,SOL&LIQUIDS",vegetarian,Fruits,0.1,9.15,0.58,39.82
"GRAPEFRUIT,SECTIONS,CANNED,JUC PK,SOL&LIQUIDS",vegetarian,Fruits,0.09,9.21,0.7,40.45
"GRAPEFRUIT,SECTIONS,CANNED,LT SYRUP PK,SOL&LIQUIDS",vegetarian,Fruits,0.1,15.44,0.56,64.9
"GRAPEFRUIT JUC,CANNED,UNSWTND",vegetarian,Fruits,0.1,8.96,0.52,38.82
"GRAPEFRUIT JUC,CANNED,SWTND",vegetarian,Fruits,0.09,11.13,0.58,47.65
"GRAPEFRUIT JUCFROZEN CONC,UNSWTND,UNDIL",vegetarian,Fruits,0.48,34.56,1.97,150.44
"GRAPEFRUIT JUCFROZEN CONC,UNSWTND,DIL W/3 VOLUME H2O",vegetarian,Fruits,0.13,9.73,0.55,42.29
"GRAPEFRUIT JUC,WHITE,RAW",vegetarian,Fruits,0.1,9.2,0.5,39.7
"GRAPES,AMERICAN TYPE (SLIP SKN),RAW",vegetarian,Fruits,0.35,17.15,0.63,74.27
"GRAPES,RED OR GRN(EURO TYPE VAR,SUCH AS,THOMPSON SDLESS),RAW",vegetarian,Fruits,0.58,17.77,0.66,78.94
"GRAPES,CANNED,THOMPSON SEEDLESS,H2O PK,SOL&LIQUIDS",vegetarian,Fruits,0.11,10.3,0.5,44.19
"GRAPES,CANNED,THOMPSON SEEDLESS,HVY SYRUP PK,SOL&LIQUIDS",vegetarian,Fruits,0.1,19.65,0.48,81.42
"GRAPE JUC,CANNED OR BTLD,UNSWTND,WO/ VIT C",vegetarian,Fruits,0.08,14.96,0.56,62.8
"GRAPE JUCFROZEN CONC,SWTND,UNDIL,W/ VIT C",vegetarian,Fruits,0.31,44.37,0.65,182.87
"GRAPE JUCFROZEN CONC,SWTND,DIL W/3 VOLUME H2O,W/ VIT C",vegetarian,Fruits,0.09,12.75,0.19,52.57
"GROUNDCHIES,(CAPE-GOOSEBIES OR POHA),RAW",vegetarian,Fruits,0.7,11.2,1.9,58.7
"GUAVAS,COMMERCIALON,RAW",vegetarian,Fruits,0.6,11.88,0.82,56.2
"GUAVAS,STRAINEDAWBY,RAW",vegetarian,Fruits,0.6,17.36,0.58,77.16
"GUAVA SAUCE,COOKED",vegetarian,Fruits,0.14,9.48,0.32,40.46
"JACKFRUIT,RAW",vegetarian,Fruits,0.3,24.01,1.47,104.62
"JAVA-PLUM,(JAMBOLAN),RAW",vegetarian,Fruits,0.23,15.56,0.72,67.19
"JUJUBE,RAW",vegetarian,Fruits,0.2,20.23,1.2,87.52
"JUJUBE,DRIED",vegetarian,Fruits,1.1,73.6,3.7,319.1
"KIWI FRUIT,(CHINESE GOOSEBIES),FRSH,RAW",vegetarian,Fruits,0.44,14.88,0.99,67.44
"KUMQUATS,RAW",vegetarian,Fruits,0.1,16.43,0.9,70.22
